label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
C,0.0,0.0,0.0,0.15485334429642353,-0.12992524803216077,0.026272679964889394,0.26641223124587055,-0.2918400975245307,0.024882686822913832,0.35781198278165594,-0.3823922756743032,0.003098029834018612,0.4343905414765076,-0.47288114131352355,-0.018942676199971066,0.15608635959378958,-0.6815176324511014,0.08205911575387295,0.19729557536947254,-0.9019275917582732,0.05154120300781827,0.27813701026692955,-0.9683686709092142,0.012028711364321874,0.35107061289169006,-0.9803299163410752,-0.014402383239607689,0.11910005503701705,-0.6896729817433972,0.03462494871719091,0.17280069620497168,-0.9540972666277596,0.0014207247580336289,0.27181606203496045,-1.0,-0.03939539144464318,0.35250237297283643,-0.961951009078449,-0.06455175703982731,0.08616832686138781,-0.6700485960907765,-0.01981040863831033,0.1481628238243814,-0.9324118178035444,-0.04832467022790634,0.2543581773175702,-0.9783619109277726,-0.07091397368726203,0.3425322312192826,-0.945944576128558,-0.08253833653242323,0.0641659831352754,-0.6102724465283473,-0.0759798365620023,0.13304484320432425,-0.8195988944738315,-0.09617102808849519,0.21343195683183533,-0.8969082889204104,-0.10336635574153864,0.2852711337492572,-0.9128881339393609,-0.10567257833104358
C,0.0,0.0,0.0,0.15420473279854763,-0.12340352263849694,0.038895318499634804,0.25738444483299294,-0.2823599554432284,0.03945752073707413,0.34473176846813347,-0.36997905005002885,0.01718434235472562,0.4177699045776366,-0.4512261529514694,-0.006725817816800951,0.14824877319699836,-0.6810067176850481,0.08382243381286647,0.20142270978577181,-0.9074521917274616,0.057592941020339315,0.2831426825103337,-0.9688052594725226,0.022521674791795347,0.35196199306713166,-0.9773302506510085,-0.0015408612331199933,0.11205631367887221,-0.6922900883851537,0.0306358087449654,0.18594301526934495,-0.961362018435756,0.000572318557553333,0.28939683178885306,-1.0,-0.038651105603591834,0.3658268963088318,-0.9474455278799014,-0.0625784519971552,0.0815948797382198,-0.6725430645731496,-0.027213517273859053,0.1623865308272955,-0.9284879816559177,-0.050573244345298064,0.2722981790094802,-0.9639880544115321,-0.07250916102520187,0.35496455809839994,-0.9209133971504802,-0.08506372877768009,0.06373541824977494,-0.6108949740621651,-0.08531358660004205,0.14232139913463324,-0.8158702913241472,-0.10288377055757078,0.22619312123585536,-0.8803393495198046,-0.10934938407074687,0.29754996093865244,-0.8832866602872855,-0.11153530275080502
C,0.0,0.0,0.0,0.15818440412351642,-0.12622283433589124,0.03345299361441065,0.2662583947922162,-0.2914617909652791,0.030894773618096803,0.35767629261991507,-0.38634545953634786,0.0054448879434982785,0.4410209764268965,-0.4646721622723284,-0.021232656757708124,0.1594597770251994,-0.6753346705597052,0.08512468350939364,0.2063778332306293,-0.9052150408821652,0.0555873097470511,0.2889006063449468,-0.9714173499985845,0.017289006177986177,0.35932930016417336,-0.9757120463196197,-0.008407911164204173,0.1239262946032903,-0.6843254148364984,0.033178778941225374,0.185627302333276,-0.9593964259327938,0.0012568660561488973,0.28728125354658807,-1.0,-0.03944318861376235,0.3658239145279688,-0.947452582091483,-0.0645425384884172,0.09233918605788266,-0.6678013521524883,-0.024656661794395553,0.16227032410522427,-0.9349260017318415,-0.05073152433396598,0.2710594154913881,-0.971284985799451,-0.0729631250213245,0.3561423710996091,-0.9231115157103778,-0.08529191067708722,0.07314103250923189,-0.6142338530500178,-0.08357797697760473,0.1486090860966065,-0.8208805902057007,-0.10229415990810133,0.23312725995167913,-0.8855517336494931,-0.10890594999234425,0.3050735907367441,-0.8854227933823245,-0.11116617308071919
C,0.0,0.0,0.0,0.16564339664905706,-0.13084718233703563,0.03698661737884793,0.27725432752526713,-0.2890017559269877,0.03348728214360992,0.3746419981157133,-0.3764207446036496,0.005554071863592841,0.46130106387530484,-0.45307597635161495,-0.02468710120553766,0.16035145386224237,-0.661374723879852,0.08213207281664256,0.21266222189782735,-0.8983111891895973,0.04992554144779973,0.29773910767364425,-0.9651507639079401,0.010875387154000346,0.3694997244041971,-0.9705200580890514,-0.015671116386797482,0.12143631975153592,-0.6721272388488568,0.02575688279396568,0.19191099052571262,-0.9608325929580029,-0.011663119179669407,0.2973657739376138,-1.0,-0.05577139503428906,0.3766385365988709,-0.9452359678949767,-0.08235544168674387,0.08868026943789363,-0.6521689012158934,-0.03609950977023304,0.1662224414684013,-0.9310793204151471,-0.06645958858559896,0.27813967379859944,-0.9675988264736406,-0.09213051964637853,0.36388394606208413,-0.9195923027812105,-0.10634358666272048,0.07072568527714367,-0.5909765655477561,-0.09845280062322093,0.15240431120764655,-0.7986569213977279,-0.12116978093217347,0.23821393784874195,-0.8689115350057007,-0.1321304923804315,0.31010694123894783,-0.8758526900583323,-0.13769061672992894
C,0.0,0.0,0.0,0.16678442447407085,-0.13353827696753823,0.038396295137196265,0.28111204781988286,-0.29436166888093873,0.033897995336367434,0.38025986855055655,-0.38400187226099775,0.004656132896471553,0.466220689575282,-0.46546654714326163,-0.026760117856180893,0.16115463034135605,-0.6760499087163638,0.08376382215776537,0.21168485945744892,-0.9093582746523948,0.05288276928125006,0.29677527722331204,-0.9715475759869432,0.014531318216019681,0.3693070074051851,-0.9749632099538742,-0.012092383587047237,0.12161360961830438,-0.6831795094867575,0.025010610609816675,0.19244071264445198,-0.9629934653021032,-0.010368910609001395,0.2981074500189669,-1.0,-0.052938779667202236,0.37834160687908175,-0.9464615114965169,-0.07923435548525244,0.08829988812938344,-0.6594733812652519,-0.03922429892373062,0.1673494436982393,-0.9291861599418243,-0.06663466182623547,0.2776041606769956,-0.9665626307147338,-0.08803213648158507,0.3630018931627637,-0.9260602126993925,-0.10068922605421447,0.06882154080599728,-0.5905940877885923,-0.10434824177914186,0.14828686523792042,-0.7957230957546835,-0.12442781916725885,0.22959532250375622,-0.8772911042671585,-0.1326336195500214,0.29906548959784585,-0.9009466149589994,-0.13710507600606067
D,0.0,0.0,0.0,0.09505734701398746,-0.0632453734230525,-0.04762581536839574,0.17321395961291014,-0.21636764247157708,-0.07673969978934644,0.20916620812170508,-0.37470449463798344,-0.10624464188949459,0.18833846200624743,-0.5155567675257267,-0.13440785549276743,0.13052345874360263,-0.4790135834067396,-0.052054715220433485,0.14879006324405142,-0.7257301020280317,-0.09761364091704075,0.1576187638461099,-0.876873211501888,-0.11573001022403505,0.15444691665794846,-1.0,-0.12644019987326363,0.05479248239046133,-0.4767136576853147,-0.057873296245463404,0.0862346555192118,-0.5589480504863561,-0.13588450347091013,0.08419264068236539,-0.3565740565085633,-0.1428340660890229,0.07047276711638625,-0.28773528584452024,-0.12814116782627386,-0.017254430469731314,-0.44300016218580557,-0.06860665851465134,0.006128988973107863,-0.4897921191399261,-0.15097257565134536,0.017409225073336646,-0.3017476827530268,-0.12493080226042956,0.009852231845540464,-0.24824114932108807,-0.08639834073238689,-0.09348368199876368,-0.39290031185464064,-0.08265936902164152,-0.07231023194132563,-0.4323100805118221,-0.13607747092852956,-0.04079733161985642,-0.2976583650649251,-0.1115428943149055,-0.03687795148571272,-0.24319337902137722,-0.07959309433705505
D,0.0,0.0,0.0,0.09781110258720482,-0.06152882932478386,-0.047740676128733055,0.1796516958575019,-0.21006400793004118,-0.07855493337701551,0.21800969542855175,-0.3724194689443229,-0.11074497688343977,0.193663946692715,-0.5151194091753446,-0.14127242487804972,0.13956026352270126,-0.47788162661166217,-0.04799933703402005,0.15699352410461473,-0.7246797256548531,-0.09266549280791278,0.16583761180205034,-0.8780704417006934,-0.10678179173368393,0.16371795541470113,-1.0,-0.11393323995793388,0.06196843100293694,-0.4770426222862946,-0.053643686428350636,0.09405177105616816,-0.5601479805764059,-0.13141227357563723,0.08967705735390721,-0.3503279350287375,-0.13394497801478975,0.0760676393227402,-0.28896628071585084,-0.1147178958554326,-0.011213904820730376,-0.4463880929988934,-0.06476552237947536,0.015178805048902,-0.48181210491513793,-0.1480138715713665,0.021786490670334488,-0.2925388191450412,-0.11921367303148198,0.011302366760071242,-0.24875641770307552,-0.07781718637864345,-0.08915976563242825,-0.4017922027841319,-0.079300112381856,-0.06463582927591917,-0.434524564616813,-0.13241783608645427,-0.03610583080925945,-0.2978017629321125,-0.1066382893172889,-0.03421629582057656,-0.248551811856981,-0.07333915424637853
D,0.0,0.0,0.0,0.09569330357110632,-0.06136281773250617,-0.0480101271366515,0.17488843375598614,-0.20993041230725995,-0.07846804033959343,0.2116303433235059,-0.36665370564509436,-0.10994579560534931,0.19476246802553673,-0.5122101485280137,-0.13989224446990847,0.13435103419087013,-0.47704660024624335,-0.050808685942835545,0.1536638385813841,-0.7253395109925264,-0.09511221319743372,0.16443987333167953,-0.8781066449858291,-0.11099165019183056,0.16310278675598544,-1.0,-0.11989294104461365,0.05806220857251271,-0.47472215812558605,-0.05614921232232415,0.08962937413424427,-0.5582174039731467,-0.1335821829475643,0.08696819408616496,-0.3542492621000079,-0.1387079321262919,0.07325457507619614,-0.2880052482512847,-0.12224727181437561,-0.013998264217643143,-0.44232842667233874,-0.06656497418376425,0.010026465026536008,-0.4854498898112655,-0.1483800794363225,0.019705966072119906,-0.29739011864868836,-0.12113257182633409,0.010786561570105853,-0.24627922034642982,-0.08149417771134368,-0.090318790601944,-0.39535908004978765,-0.08042083308684315,-0.06854445482021275,-0.4342500849965508,-0.13281990584846232,-0.038770758587899905,-0.3013206527061386,-0.10794293279158691,-0.03611998505311893,-0.24915189924281486,-0.07573430042639218
D,0.0,0.0,0.0,0.09693336649478462,-0.06159456609764193,-0.048714612752873525,0.17664282690655617,-0.2086232175795187,-0.07935358042629849,0.21395162702735343,-0.36603968765862394,-0.11105622588288164,0.1965667903718845,-0.5115624672818152,-0.14095511536560212,0.13693265124779594,-0.4806807754553724,-0.04870365902820978,0.1554258197058613,-0.7256767708549134,-0.09328488191633015,0.16545721892825296,-0.8780123984573543,-0.10859288334465672,0.16417711947761443,-1.0,-0.11690073600401787,0.060042275431861976,-0.48058866031288927,-0.05370984233240643,0.09307687273546512,-0.5574490535530345,-0.13028154415725557,0.08937366338971563,-0.3513204103615206,-0.13391318364965418,0.0748372918461181,-0.2913152820165293,-0.11625915102632388,-0.012322898855105109,-0.4504099334561415,-0.06434601434136002,0.014273271430753465,-0.48217593065042264,-0.1464623215091162,0.02212780319774406,-0.29370834912987615,-0.1190322683598831,0.011401687224298023,-0.24999688434076894,-0.07922397201258566,-0.08912730053805479,-0.40476850591707336,-0.0785886033018599,-0.06434953132959419,-0.43171742301326455,-0.13140956331383366,-0.036240264467992604,-0.2969687435259762,-0.1069154169301086,-0.03545933276005203,-0.24898446065711088,-0.07486489382145975
D,0.0,0.0,0.0,0.09858627606844306,-0.06187337050599141,-0.04801171553569866,0.17973440052738512,-0.2110082255852334,-0.07848850531708207,0.21570187860487083,-0.37470961494312444,-0.11035495094379312,0.19320994052591403,-0.5189265988679181,-0.14043079656518315,0.1388754157365376,-0.47951645448107016,-0.046902155542570274,0.15851445644166964,-0.7252412316263019,-0.09188413186561678,0.16861877897003638,-0.877295798073903,-0.10674888378766278,0.16730061710849978,-1.0,-0.11467971246297723,0.061619055977246165,-0.47970582099170506,-0.05235957603722738,0.09415488302554956,-0.5556065187826177,-0.12988900790278365,0.08955332497135124,-0.34824164226150084,-0.13327871960701845,0.07586548501000946,-0.29124653605554013,-0.11521683528142507,-0.011281753651866344,-0.44996119370966103,-0.06350625707311637,0.015120307927041044,-0.48104210088239013,-0.14706268745058654,0.02221962590663882,-0.2910406767210292,-0.11896101478932013,0.012327964497812172,-0.24865183203371086,-0.07831693329936083,-0.08896903357950979,-0.4045841382613891,-0.07813296909143713,-0.06427927623710325,-0.42999596828706854,-0.13181714842838468,-0.036177129557632366,-0.2939839836622328,-0.10701603442842103,-0.0349756213189853,-0.24664211523235077,-0.07453499786527512
D,0.0,0.0,0.0,0.09821835062787512,-0.06213676503206548,-0.048834495994626234,0.17829224940446387,-0.21245050723509537,-0.07858996401720582,0.21412762596423357,-0.3746768957224185,-0.10903662513775747,0.1950420977779274,-0.5192730101158493,-0.13753401367497164,0.13581860597357462,-0.4814403709485359,-0.04880361467327234,0.15598869217679204,-0.7268015606863798,-0.09343440480832065,0.1662058862954256,-0.8775896880731078,-0.10871956939148743,0.16521107195302792,-1.0,-0.11712496164588099,0.05903979678136986,-0.48130211880427526,-0.053874372721801254,0.09233722463028071,-0.5548971013334119,-0.13073898089418604,0.08791363689096174,-0.3502544741098816,-0.13493741299465087,0.07387136659840217,-0.29158026408563936,-0.11791959589983335,-0.013500321887057616,-0.45025297136918313,-0.0645686644710936,0.013781995603581813,-0.480579841514955,-0.14786974397990177,0.021383098495035245,-0.29260248841837744,-0.12139236954440633,0.011857405536216952,-0.25103511784793103,-0.08210872152715246,-0.08983600290209284,-0.4023995763473423,-0.07868381017382625,-0.06562360432957628,-0.43080065423319047,-0.13223091688704983,-0.03684329480105817,-0.2954646684623416,-0.10788345198055337,-0.03523079392195486,-0.2473227472263915,-0.07591942849451953
D,0.0,0.0,0.0,0.09675363714610723,-0.06316677407619396,-0.05402571145933092,0.1755245285394563,-0.21351199838909737,-0.08550121589964559,0.20942539026663035,-0.37388896017485407,-0.1165176317158066,0.1927888078791977,-0.5212358487347062,-0.14550492807623358,0.13572827744433566,-0.4791225434576064,-0.052669343287825535,0.15481191077944714,-0.7239390726064375,-0.09799358820125154,0.16484623136733048,-0.8770989912154866,-0.11471620934454065,0.162324330156222,-1.0,-0.12416742175060537,0.0599827544031899,-0.47315446643416226,-0.055271745326492004,0.08630872141332675,-0.5586888540628915,-0.13220481420291147,0.08543226447637735,-0.3581116540057987,-0.1372264348757132,0.0744125155407409,-0.295116566970441,-0.12060312098903098,-0.01171941267413199,-0.4404295227700989,-0.06405087850877919,0.006593851657590922,-0.4868991614367598,-0.146131303434806,0.019307403183647223,-0.30106445965318496,-0.11931862198599323,0.014271830686060935,-0.25558841918646535,-0.08007247677455986,-0.08808536390203675,-0.3939245615072128,-0.07696055905073834,-0.06892081298679704,-0.4314687568032041,-0.12974109315242224,-0.03983355608195035,-0.29855847763935484,-0.10554400339794553,-0.037278735172319,-0.25079872319627683,-0.07400193118221915
D,0.0,0.0,0.0,0.09643805084375949,-0.0650355409791352,-0.04998595696648253,0.17608134511716028,-0.21483281024728834,-0.07955311879566122,0.20979781069177192,-0.3733761718264878,-0.1095659496950793,0.1917127011798413,-0.5187766251217077,-0.13789020818031886,0.13501460373163324,-0.4749488033547616,-0.048677754152556325,0.15412583705321972,-0.7238823578914563,-0.09324144234705442,0.16395741769265543,-0.8765770838671788,-0.10988208526539255,0.16282396955590597,-1.0,-0.11916497178318212,0.06044994703712527,-0.470238657970515,-0.05283998198589605,0.08748835444015086,-0.5621252089538021,-0.13118083207379935,0.08558256731195119,-0.3604511535354332,-0.13802365829788643,0.07565392658475803,-0.2891004042489629,-0.12226300883444503,-0.011607354069377735,-0.43790870505336116,-0.06243881274497617,0.009172748528597282,-0.4899779306849315,-0.1459638877714636,0.018387214287244918,-0.30022527904475105,-0.11960660418619722,0.012626454978435193,-0.24453667853897015,-0.07961197310366751,-0.08901898662185456,-0.3910534729053794,-0.07554221721308958,-0.07064047592936835,-0.44308860445541215,-0.12916564976320144,-0.04114417336648383,-0.30684817443300433,-0.10414756429354076,-0.03562255282676851,-0.24835941740657727,-0.07128240782661678
D,0.0,0.0,0.0,0.09624751281381604,-0.06431567147246534,-0.05083244435046863,0.17611722746612474,-0.21515845075610399,-0.08053955940332504,0.20981577006688004,-0.37431359013505,-0.11043382794372057,0.1923238159303918,-0.5195407875682155,-0.13863715265923857,0.13483698786155118,-0.47667894802074795,-0.04956439434112035,0.15399563562607393,-0.7238305797357597,-0.09436849349336474,0.1641275572982689,-0.876674594110639,-0.11143578353491992,0.16300438079129428,-1.0,-0.12105258772761508,0.05983024200704191,-0.4723733879632787,-0.05336473319439785,0.08673247525622972,-0.5644597895052845,-0.13168143547312255,0.08470153254628991,-0.362741690872262,-0.13852462152261724,0.07432160638114839,-0.29005713063732885,-0.12264641049136056,-0.012236532060083238,-0.4402590913281356,-0.06272680132214614,0.007931994329573314,-0.49095339866884613,-0.14609573443556292,0.01789378876836723,-0.3021333377754442,-0.12018185080848398,0.012581717751041856,-0.24629985294728743,-0.08048787927211118,-0.08939082603477079,-0.3932553843104444,-0.0757000665400392,-0.0703668247444739,-0.4435005894316289,-0.12911751463033544,-0.04056485128059381,-0.3081141910347819,-0.1044692341933015,-0.034962198859311636,-0.25012491933389264,-0.07192952175222586
D,0.0,0.0,0.0,0.09531753637933585,-0.0643431670561668,-0.04881250427255316,0.17384789451967983,-0.21548603372344172,-0.07866280806953388,0.209386121200704,-0.37461736524735717,-0.10908741061868892,0.18816902379394654,-0.5169012284565102,-0.13794408357615687,0.13446046554314828,-0.4745741364877864,-0.04993113564131857,0.15324204664472013,-0.7217785942083719,-0.09401637507431992,0.1617479565928152,-0.8767714980485635,-0.10951368262449203,0.15783095032485378,-1.0,-0.11794604136368164,0.059049030501590175,-0.46766958104480016,-0.054614015209834846,0.08531701696631908,-0.5550557224018302,-0.13087133015225005,0.08270462591856642,-0.35310364782390097,-0.13511860497820943,0.07163009635260546,-0.2890311003165438,-0.11812431750761426,-0.012529422719840963,-0.4358125673977151,-0.06477376512588494,0.005063292950909387,-0.48779227343618664,-0.146566712367775,0.017835784265053542,-0.3007818805840254,-0.11903142672132731,0.013380759140908761,-0.25084726639369753,-0.07917018245223893,-0.08972850919697972,-0.39072143486325217,-0.07843610158160015,-0.07363487554870081,-0.442878134912492,-0.1310035240448952,-0.04171393414570483,-0.30870283963871514,-0.10546271580365332,-0.03563197148726672,-0.25190267070723477,-0.07280963163829011
D,0.0,0.0,0.0,0.09740277006558412,-0.06295505602366375,-0.05486100977226099,0.17706197840883883,-0.2104516580005299,-0.08578841017556812,0.21257179925863925,-0.37209191742408526,-0.11593239826176605,0.19482260810073385,-0.5201909887828107,-0.14326028365891433,0.1384842948329447,-0.4762781573587742,-0.050883375609635934,0.156389852547116,-0.7211673485070976,-0.09652941817032484,0.16434604164440844,-0.8755387489621477,-0.11129186437328252,0.16119062322882385,-1.0,-0.11871098136157761,0.06314250425082274,-0.4739504456357022,-0.05284977039452681,0.08719516606355848,-0.5605007418877438,-0.1297577680198632,0.08271970489300959,-0.3569288530372362,-0.13261419752998732,0.0731142109471681,-0.2976034654326305,-0.11372134012191361,-0.008815157123535687,-0.4468164463840578,-0.06157654088794804,0.007275446605881538,-0.48476051901958706,-0.14558203656454152,0.016103120240431996,-0.2958533098446132,-0.11870092772862735,0.0123458313191133,-0.2555758960504359,-0.07831933194653586,-0.08532277985840651,-0.40524857431549655,-0.07442948928087594,-0.07024577397073556,-0.44182038219795206,-0.12840956311511564,-0.04197450895750998,-0.30379213153427753,-0.10447568089584362,-0.03675284813507579,-0.2531704502063248,-0.072449020907045
D,0.0,0.0,0.0,0.09558251801823209,-0.06356071291612753,-0.053349039805724266,0.17524562572351648,-0.21092939196368765,-0.08451960243964861,0.20989347625371416,-0.3708959633720195,-0.11517447883246923,0.1890761675123945,-0.5165983538570659,-0.1435018551572909,0.1354831169770558,-0.4728550808978494,-0.05315809347230335,0.15387332584298546,-0.7201139154583026,-0.09944220765796415,0.16261748503051285,-0.8751842024797056,-0.11540985240385575,0.15956282193027999,-1.0,-0.12378627167682572,0.05993772788994867,-0.46978194598998874,-0.05599011225855017,0.08408617905279081,-0.5583948537185273,-0.1342212214726644,0.08025456422524965,-0.354931180560724,-0.1383355625596735,0.07050312361853744,-0.2911546643257088,-0.12037128129681161,-0.011852862786451259,-0.4415728056732959,-0.06501187910189458,0.00415723274387942,-0.48298265294014087,-0.1491591750295186,0.014365447079018387,-0.29516992120189894,-0.12268406818146953,0.010969324544578779,-0.24940216203840282,-0.08265667730038523,-0.08837923039515022,-0.3986744535199404,-0.07796069844552371,-0.07329380127383738,-0.43833145177946575,-0.1320540271041148,-0.0431655059018621,-0.30210204986252254,-0.10827372683860498,-0.03661554638740163,-0.24826850715214643,-0.07641579177747017
D,0.0,0.0,0.0,0.09707726560804035,-0.06253657678928001,-0.05422348850396272,0.1764731034639483,-0.21012195552238502,-0.08543247884404238,0.21191238674127644,-0.3706622604082009,-0.11601870318646751,0.19353395922775657,-0.518272517039267,-0.14398237248504833,0.1373238438505245,-0.47600843695635664,-0.051700945899067395,0.15588496842719657,-0.7212972747339231,-0.09792950366273573,0.16442352946804956,-0.8756959083632198,-0.11347607437008733,0.16142370947399393,-1.0,-0.12147535763545497,0.06164432141048113,-0.4734346509648857,-0.05416380173224673,0.08614474511218079,-0.5597616745217433,-0.1322324844654905,0.08196573667582245,-0.3556433059616653,-0.13597581572367223,0.07197696163122463,-0.2955796879139464,-0.11763161027050877,-0.010383831280009711,-0.44566517578686815,-0.06314407254251868,0.00567509106446904,-0.48473699098236,-0.1474314149550887,0.015291295666042926,-0.29640819367921983,-0.12059462174005696,0.011458544511403466,-0.25502369081557047,-0.08030606204476337,-0.08698521140532016,-0.4030050826263166,-0.0761743500207849,-0.07204818657466629,-0.4397490202832612,-0.13010434774230434,-0.04287909042577685,-0.3028225051684431,-0.10594894041755747,-0.037381254384281,-0.25192782778275136,-0.0738276944534881
D,0.0,0.0,0.0,0.09678718025859002,-0.06380222055236032,-0.050896411899874025,0.17501460464990057,-0.2135391395949887,-0.08145745252205094,0.20949036541422839,-0.37291234801106876,-0.1122271918428733,0.18851424459215502,-0.5192319015167496,-0.14124343918338644,0.13293444342819447,-0.4772281333885579,-0.050976398995538325,0.1525225172827419,-0.7243105956682725,-0.09543430272481841,0.16191312933667543,-0.8777785820903864,-0.11124409402402763,0.15964608358970547,-1.0,-0.11989595557368006,0.0578354297897558,-0.47129672972404457,-0.05492630075748704,0.08525044830133262,-0.5594078542979275,-0.1325322504464781,0.08284591889623816,-0.35791072899155557,-0.13824892555842713,0.07221048198124233,-0.290988585807825,-0.12194995395412257,-0.013482962576768932,-0.43850305162911857,-0.064442265778297,0.006549661697548983,-0.4866036820156013,-0.14714558273892064,0.017134827414074058,-0.2994126279696395,-0.12084380826125544,0.011420468602886882,-0.24881780492276379,-0.08144364438073495,-0.08938900528839858,-0.3919191648692671,-0.07761142937733463,-0.07191094693304145,-0.4382149337020924,-0.1307914234009798,-0.041169959629418176,-0.30421523102544695,-0.1065159413578698,-0.03601910449003097,-0.24930401886849635,-0.07459012885485489
D,0.0,0.0,0.0,0.09860915076962266,-0.06256150717519303,-0.05268688847583209,0.1780011159547934,-0.21037926288852288,-0.08356568004683419,0.21329597648103488,-0.3720920822058448,-0.11452732296529292,0.19219787768054006,-0.5186091042167967,-0.14331420287493746,0.13744626356574713,-0.4782775263427819,-0.04918964100118861,0.15563695933891167,-0.7234664857552232,-0.09396631247294247,0.1643055729879973,-0.876996870038655,-0.10882505687518897,0.16266560048758713,-1.0,-0.11649672385250623,0.061644655237231706,-0.4734483271689633,-0.05242134712823879,0.08841957274174479,-0.5566650844674169,-0.1298823697302923,0.08454709382346058,-0.3538806167103517,-0.13424765208899744,0.07376921937893875,-0.29359387159501144,-0.11650427376593886,-0.010299872415415455,-0.44261292894922694,-0.06190725755737885,0.010515925274120048,-0.48429489687325555,-0.145472627632351,0.019313573807327046,-0.29638107283852094,-0.11877150083313649,0.013022257801313613,-0.2532562060437624,-0.07873016938411831,-0.08645641619992983,-0.39795910023891745,-0.07530352329857534,-0.06743367818831203,-0.4367328295720739,-0.12908052714556958,-0.03872586347882464,-0.3010740751550015,-0.1049246984840809,-0.034952697255812376,-0.25029389455510387,-0.07273515017839188
D,0.0,0.0,0.0,0.09833553410823279,-0.06295924335897407,-0.05498925334447945,0.17812496364769267,-0.21373086675533398,-0.08595970037271747,0.2114549662397054,-0.376669379978029,-0.11604912779442243,0.18865408322538252,-0.51922148942599,-0.14374321779662072,0.13546991937915778,-0.480163645783714,-0.05296806878571667,0.15431710307829102,-0.7233074440278864,-0.09885087729861425,0.16276270973603527,-0.8761940782203222,-0.11489995492685996,0.16045047928373352,-1.0,-0.12349264861269907,0.059643614655699284,-0.4762083954367452,-0.054946976543172286,0.08597768840785693,-0.5576499720963417,-0.13313362353162037,0.08254865541949892,-0.35665701348234374,-0.1381095870131737,0.0724053848244068,-0.29352310008301,-0.12087744498161437,-0.011760101914718903,-0.4461928284466387,-0.0633191552685642,0.00825202596069268,-0.4810391435679756,-0.14737959688907026,0.01722760824635873,-0.2943360793555582,-0.12207165742584061,0.012445538650966249,-0.2497517901740347,-0.08291571102353339,-0.0863756473693457,-0.40165542814890026,-0.07581700395765899,-0.067617290067103,-0.43343571137326864,-0.12966296621926615,-0.03935450829757261,-0.29886688180272847,-0.10688852531402435,-0.03515795319880916,-0.24877273119098062,-0.0758770318702655
D,0.0,0.0,0.0,0.0996139991155694,-0.06339433731982062,-0.05456735244374096,0.1802833077321304,-0.21452174672528845,-0.08548784752959195,0.21409289013399807,-0.3787030739295089,-0.11581329211411982,0.1919073041963249,-0.5229458943406146,-0.1438619898313855,0.13717588200147773,-0.47969074401796274,-0.051474140412705136,0.15658662981019966,-0.7229318047931538,-0.09696403703304682,0.16530980890092783,-0.8765411790387311,-0.11295745556101738,0.16317169611194385,-1.0,-0.1216289819634036,0.061043443610000844,-0.4749576864292139,-0.053863384259280986,0.08779734965548301,-0.5614047278818366,-0.132100527427414,0.08501472393652372,-0.36043937822443667,-0.13747008571411062,0.07469652660306642,-0.2964271854942837,-0.1204815479683208,-0.01082079641167022,-0.4444166753628088,-0.06261699859961281,0.009936785136677596,-0.4856260856948801,-0.14700109248296406,0.019497908912273758,-0.297811699188641,-0.12149698980083419,0.014038928125696015,-0.25142533863736105,-0.08208801786215679,-0.08637413762923955,-0.3995455402089446,-0.07542879722978771,-0.0667812800234059,-0.4365008896423016,-0.12965811455886478,-0.038011885779297545,-0.3018731070914633,-0.1065729122139136,-0.03415469244830208,-0.2502225753128844,-0.0752824654183092
D,0.0,0.0,0.0,0.09783622089451537,-0.06287383595694175,-0.053756562579515936,0.1779341105514999,-0.21371411548387814,-0.08521227508880898,0.21107751663960395,-0.37610053540093147,-0.11629640429512285,0.18860853736575378,-0.5192724371507303,-0.14520115243242085,0.13418782462872975,-0.47594282123189197,-0.052272407306670904,0.15325829248620434,-0.7226953235531342,-0.09789952853714028,0.16278593538201963,-0.8764780548019978,-0.11400792454232035,0.16098279608943455,-1.0,-0.12256387039518366,0.05834892284438275,-0.4705610777497501,-0.054816602509544544,0.0853489717378074,-0.5615237677631665,-0.13380237969324263,0.08335450255244,-0.3596764092095129,-0.1392355718493028,0.07320606857057742,-0.29162764058861945,-0.12194234710320492,-0.013015692637522919,-0.44002277070788953,-0.06337301533047639,0.007770946379453859,-0.4833057645347659,-0.14721700501958235,0.01761047911611208,-0.29507349135991023,-0.1206777975736278,0.012059939752302802,-0.2440798012416539,-0.08034261252636077,-0.0881826983504028,-0.39590763231140497,-0.0759305711995821,-0.06864768318686625,-0.4362536734323292,-0.12889331249729968,-0.040060630237439145,-0.30212287120838366,-0.10458093007612358,-0.03630354711634591,-0.24812217570240663,-0.07239053483674125
